Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,_EVT_mean,_EVT_media,_EVT_major,LF20_EVT_2,LF20_EVT_1,LF20_EVT_3,LF20_EVT_4,LF20_EVT_5,LF20_EVT_6,LF20_EVT_7,LF20_EVT_8,LF20_EVT_9,LF20_EVT10,LF20_EVT11,LF20_EVT12,LF20_EVT13,LF20_EVT14,LF20_EVT15,LF20_EVT16,LF20_EVT17,LF20_EVT18,dist_pole,x,y
NM3589210662020130531,,THOMPSON RIDGE,Wildfire,"20781",MTBS,Extended,"21077","35.89","-106.557",2013/05/31,"503403520110608","803403520140616",,"27","-9999","-970","-150","50","302","580",,7112.669388444051037,7052.000000000000000,7052.000000000000000,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,"7052","2052",Tr Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Tree,Conifer,"643",Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 211: White Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","204","0","0.000000","0.800000","0.000000",0.030224722123755,-106.5542125090,35.8800205529
CO3746210694320130605,,WEST FORK COMPLEX,Wildfire,"20875",MTBS,Extended,"18775","37.514","-106.944",2013/06/05,"503403420100621","803403420140616","803403420130816","67","-9999","-970","-150","120","339","600",,7194.036839111785412,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.033290909621563,-106.9409857334,37.5183179472
CO3758810686320130605,,WEST FORK COMPLEX - EAST ZONE,Wildfire,"20876",MTBS,Extended,"34441","37.628","-106.839",2013/06/05,"503403420100621","803403420140616","803403420130816","-26","-9999","-970","-150","100","332","600",,7170.724699258073088,7107.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.027001229209464,-106.8047628147,37.6026174476
CO3769910713620130605,,PAPOOSE,Wildfire,"20886",MTBS,Extended,"46991","37.686","-107.144",2013/06/05,"503403420100621","803403420140616","803403420130816","-45","-9999","-970","-150","100","332","600",,7151.190333112520420,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.025710284391551,-107.1027932459,37.6358301461
NM3591110572720130610,,JAROSO,Wildfire,"20776",MTBS,Extended,"9529","35.899","-105.679",2013/06/10,"503303520110617","803303520140609",,"59","-9999","-970","-150","80","319","590",,7105.771780457652312,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.021830226121194,-105.7056003297,35.9116168105
CO3845410535020130611,,ROYAL GORGE,Wildfire,"20845",MTBS,Extended,"3290","38.46","-105.313",2013/06/11,"503303320110719","803303320140625",,"-79","-9999","-970","-150","50","300","9999",,7164.802947339958337,7127.000000000000000,7127.000000000000000,Inter-Mountain Basins Semi-Desert Shrub-Steppe,"7127","2127",Sh Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrub,Shrubland,"613",Desert Scrub,SRM 403: Wyoming Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"130","101","72","0.509804","0.396078","0.282353",0.012590723496262,-105.3388267606,38.4541667743
NM3635110502720130613,,WHITES PEAK,Wildfire,"20777",MTBS,Extended,"1216","36.34","-105.024",2013/06/13,"503303520110617","803303520140609",,"20","-9999","-970","-150","50","302","580",,7116.285009140768125,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.008123768895112,-105.0255457760,36.3365406080
CO3745910490420130619,,EAST PEAK,Wildfire,"20831",MTBS,Extended,"10082","37.428","-104.877",2013/06/19,"503303420100817","803303420140812",,"57","-9999","-970","-150","100","359","650",,7424.981962116033174,7057.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.022663470682034,-104.8900514290,37.4254830092
CO3743010682020130927,,UNNAMED,Prescribed Fire,"20894",MTBS,Extended,"1327","37.445","-106.822",2013/09/27,"503403420100621","803403420140616","803403420131003","-45","-9999","-970","-150","120","342","605",,7080.060448760884356,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.008464654882264,-106.8229433645,37.4397393444
NM3607710673020140625,,DIEGO,Wildfire,"22665",MTBS,Extended,"3983","36.071","-106.69",2014/06/25,"803403520140616","803403520150603",,"51","-9999","-970","-150","70","261","490",,7134.424665178571558,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.012851690827742,-106.6953668962,36.0773345881
NM3574710658020140813,C05242CC-CE14-419C-A881-939AC7F4B0AF,PINO,Wildfire,"22661",MTBS,Extended,"4415","35.74","-106.591",2014/08/13,"803403520140616","803403520150619",,"-22","-9999","-970","-150","20","200","410",,7084.603595890411270,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.016875351108645,-106.5968415067,35.7490239103
WY4160610527820150329,,2 CA MA IRON MOUNTAIN MIDDLE CANYON PRESCRIBED BURN,Prescribed Fire,"25608",MTBS,Initial,"2517","41.604","-105.272",2015/03/29,"803403120130512","803403120150331",,"-34","14","-970","-150","-10","9999","9999",,7407.047963960781090,7086.000000000000000,7086.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,"7086","2086",Sh Rocky Mountain Lower Montane-Foothill Shrubland,Shrub,Shrubland,"612",Deciduous Shrubland,SRM 421: Chokecherry-Serviceberry-Rose,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"117","87","61","0.458824","0.341176","0.239216",0.012881978166822,-105.2684446101,41.6054971979
NM3553810546220150606,69010DC8-B13D-461C-A16C-32890E66838C,COMMISSARY,Wildfire,"25525",MTBS,Initial,"2625","35.544","-105.472",2015/06/05,"803303520140828","803303520150831",,"-46","35","-970","-150","-40","253","550",,7081.485777175753356,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.010997078777815,-105.4609365034,35.5431597070
NM3699310709220150818,4DC852C2-299D-4D1E-9EF9-DC31EE7DC577,NAVAJO RIVER,Wildfire,"25582",MTBS,Extended,"1679","36.987","-107.068",2015/08/18,"803403420140718","803403420160723",,"-41","15","-970","-150","20","286","570",,7290.245402831062165,7107.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.009389451030041,-107.0613976436,36.9878303533
WY4226410574020151001,,CA MA SMITH MOUNTAIN PRESCRIBED BURN,Prescribed Fire,"25605",MTBS,Extended,"1590","42.27","-105.742",2015/10/01,"803403120141006","803403120160723","803403120151025","58","17","-970","-150","50","300","9999",,7283.865677906814199,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",0.010170357694304,-105.7446795218,42.2641700096
CO3858610485820160220,707442A0-3AA4-4AD7-9B29-327BCAD8CFF3,SULLIVAN PARK,Wildfire,"10005691",MTBS,Initial,"1873","38.547","-104.88",2016/02/20,"803303320140305","803303320160310",,"0","11","-970","-150","50","205","400",,7321.261520190023475,7149.000000000000000,7149.000000000000000,Western Great Plains Shortgrass Prairie,"7149","2149",He Western Great Plains Shortgrass Prairie,Herb,Grassland,"648",Shortgrass Prairie,SRM 611: Blue Grama-Buffalograss,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"255","142","66","1.000000","0.556863","0.258824",0.009325316835198,-104.8826601505,38.5410359265
CO3983410781120160329,2E62946A-BE12-4F2C-9852-D660BB0A7DA3,RX MILLER CREEK-HAY FLATS,Prescribed Fire,"10005508",MTBS,Initial,"1739","39.848","-107.785",2016/03/29,"803503220150626","803503220160628",,"21","12","-970","-150","100","430","9999",,7328.972030651340901,7107.000000000000000,7011.000000000000000,Rocky Mountain Aspen Forest and Woodland,"7011","2011",Tr Rocky Mountain Aspen Forest and Woodland,Tree,Hardwood,"602","Aspen Forest, Woodland, and Parkland",SAF 217: Aspen,Tree-dominated,Open tree canopy,Deciduous open tree canopy,"192","255","138","0.752941","1.000000","0.541176",0.005622236520178,-107.7787885835,39.8620491894
NM3585610649020160511,,VALLE GRANDE UNIT 1 FY16 RX ADD ON,Prescribed Fire,"10005816",MTBS,Initial,"1757","35.852","-106.47",2016/05/11,"803403520150603","803403520160605",,"-42","18","-970","-150","10","9999","9999",,8178.364816700611300,9017.000000000000000,9017.000000000000000,Rocky Mountain Alpine-Montane Wet Meadow,"9017","2176",He Rocky Mountain Alpine-Montane Wet Meadow,Herb,Riparian,"669",Western Herbaceous Wetland,SRM 422: Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"184","96","24","0.721569","0.376471","0.094118",0.007081596237864,-106.4802061408,35.8480275174
NM3667010602020160514,,FY16 TIO GORDITO UNIT 1 RX,Prescribed Fire,"10005778",MTBS,Initial,"2414","36.668","-106.014",2016/05/14,"803303520140609","803303520160614",,"-31","18","-970","-150","-10","280","9999",,7068.594552314346402,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.012166198831650,-106.0178493484,36.6691662301
CO3856310850620160614,2E537408-7A71-42B4-BA95-8DE761AF8AF9,KELSO,Wildfire,"10005565",MTBS,Extended,"1578","38.555","-108.508",2016/06/14,"803603320140630","803603320170622",,"14","33","-970","-150","70","222","410",,7322.708227669766529,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.005528061746372,-108.5150278930,38.5489061171
CO4095810663420160619,B98F81CC-DC51-4CCB-9A46-1AFFFFA8D229,BEAVER CREEK,Wildfire,"10005523",MTBS,Extended,"44221","40.957","-106.505",2016/06/19,"803503220150728","803503220170701",,"26","32","-970","-150","80","206","380",Used GeoMAC perimeter with minor edits.,7255.462929057181100,7145.000000000000000,7146.000000000000000,Southern Rocky Mountain Montane-Subalpine Grassland,"7146","2146",He Southern Rocky Mountain Montane-Subalpine Grassland,Herb,Grassland,"617",Grassland,SRM 410: Alpine Rangeland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"171","145","106","0.670588","0.568627","0.415686",0.034076550659053,-106.5700682619,40.9427792030
CO3765110836820160621,67132D49-B7F4-4211-8D72-DC2103A1826B,LONG DRAW,Wildfire,"10005643",MTBS,Initial,"1732","37.649","-108.366",2016/06/21,"803503420150626","803503420160628",,"13","14","-970","-150","10","130","9999",Used modified GeoMac perimeter.,7371.787345995892792,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.007886905090879,-108.3630747707,37.6509075377
CO3829210583320160708,C4516263-A4A1-48BE-BC60-CC0A08B537F1,HAYDEN PASS,Wildfire,"10005634",MTBS,Extended,"17977","38.296","-105.765",2016/07/08,"803403320160707","803403320170624",,"12","22","-970","-150","80","346","660",Used modified GeoMac perimeter.,7345.967210884353335,7145.000000000000000,7145.000000000000000,Rocky Mountain Subalpine-Montane Mesic Meadow,"7145","2145",He Rocky Mountain Subalpine-Montane Mesic Meadow,Herb,Grassland,"601","Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 409: Tall Forb,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,"255","163","82","1.000000","0.639216","0.321569",0.023520856841784,-105.7935472429,38.3048204118
CO3986910746520160808,55D8E089-D719-4272-9E61-D39E908FBEE4,LOST SOLAR,Wildfire,"10005481",MTBS,Extended,"5141","39.893","-107.421",2016/08/08,"803503220160714","803503220170701","803503220161103","18","20","-970","-150","100","278","500",,7151.339298063623573,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.014297274246169,-107.4395388608,39.8961913283
WY4104210676220160815,3F46E75B-ECBC-4DAF-AEC6-03BF726738B1,BROADWAY,Wildfire,"10005547",MTBS,Extended,"1956","41.039","-106.756",2016/08/15,"803503220160714","803503220170701",,"17","20","-970","-150","100","359","650",Used modified GeoMac perimeter,7115.254946554468916,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",0.011509231084170,-106.7629933051,41.0362099499
WY4104010709720160910,B025432A-6CC4-4AD7-880B-D55DBBAA590A,SNAKE,Wildfire,"10005550",MTBS,Extended,"2557","41.049","-107.061",2016/09/10,"803503220160714","803503220170701",,"-9","25","-970","-150","80","324","600",Used modified GeoMac perimeter,7532.702653327533881,7107.000000000000000,7011.000000000000000,Rocky Mountain Aspen Forest and Woodland,"7011","2011",Tr Rocky Mountain Aspen Forest and Woodland,Tree,Hardwood,"602","Aspen Forest, Woodland, and Parkland",SAF 217: Aspen,Tree-dominated,Open tree canopy,Deciduous open tree canopy,"192","255","138","0.752941","1.000000","0.541176",0.010402807703785,-107.0631761844,41.0449196598
CO3709810721320160910,,GREATER GRACIA RX,Prescribed Fire,"10005632",MTBS,Extended,"3960","37.108","-107.234",2016/09/10,"803403420160621","803403420170624",,"36","17","-970","-150","80","270","500",,7373.547200539113874,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.017532718936875,-107.2359490328,37.1114300282
NM3579010672020160930,,WILDFIRE-BERT FY 16,Prescribed Fire,"10005829",MTBS,Initial,"1300","35.792","-106.714",2016/09/30,"803403520160909","803403520161011",,"-20","18","-970","-150","-10","199","430",,7109.539394975217874,7054.000000000000000,7054.000000000000000,Southern Rocky Mountain Ponderosa Pine Woodland,"7054","2054",Tr Southern Rocky Mountain Ponderosa Pine Woodland,Tree,Conifer,"631","Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,"214","255","181","0.839216","1.000000","0.709804",0.008112510414440,-106.7159229708,35.7836922146
